"","Sampleid","Purity","Ploidy","Sex","Contamination","Flagged","Failed","Curated","Comment"
"70","C239.TCGA.57.1992.01A.01W.0699.08.5_gdc_realn",0.67,3.23849326612524,"FALSE",0.00659989444826318,TRUE,FALSE,FALSE,"POTENTIAL SAMPLE CONTAMINATION"
"71","TCGA.61.1734.01B.01W.0722.08_IlluminaGA.DNASeq_capture_gdc_realn",0.67,3.78763715359228,"FALSE",0,TRUE,FALSE,FALSE,"POOR GOF (75.3%)"
"72","C239.TCGA.61.2092.01A.01W.0722.08.2_gdc_realn",0.26,2.05386894281481,"FALSE",0,TRUE,FALSE,FALSE,"LOW PURITY;NOISY SEGMENTATION"
"73","C239.TCGA.57.1994.01A.01W.0894.08.4_gdc_realn",0.6,3.49715188341775,"FALSE",0,TRUE,FALSE,FALSE,"HIGH AT- OR GC-DROPOUT"
"74","C239.TCGA.24.2030.01A.01W.0722.08.4_gdc_realn",0.79,2.91943066194816,"FALSE",0,TRUE,FALSE,FALSE,"POOR GOF (78.6%);NOISY SEGMENTATION"
"75","C239.TCGA.10.0934.01A.02D.2_gdc_realn",0.86,2.02187628123285,"FALSE",0,TRUE,FALSE,FALSE,"NOISY SEGMENTATION"
"76","C239.TCGA.61.2002.01A.01W.0722.08.2_gdc_realn",0.66,1.88884137533482,"FALSE",0.00907258446308449,TRUE,FALSE,FALSE,"POTENTIAL SAMPLE CONTAMINATION"
"77","C239.TCGA.61.2109.01A.01W.0722.08.4_gdc_realn",0.87,1.89921296264259,"FALSE",0,TRUE,FALSE,FALSE,"NOISY SEGMENTATION"
"78","C239.TCGA.24.2035.01A.01W.0722.08.5_gdc_realn",0.61,1.94526161878793,"FALSE",0,TRUE,FALSE,FALSE,"POOR GOF (65.5%)"
"79","C239.TCGA.59.2351.01A.01W.0799.08.4_gdc_realn",0.51,2.97710470877177,"FALSE",0,TRUE,FALSE,FALSE,"NOISY SEGMENTATION"
"80","C239.TCGA.31.1950.01A.01W.0699.08.3_gdc_realn",0.34,3.00481077381942,"FALSE",0,TRUE,FALSE,FALSE,"NOISY SEGMENTATION"
"81","C239.TCGA.25.2409.01A.01W.0799.08.5_gdc_realn",0.7,3.81376811972018,"FALSE",0,FALSE,FALSE,FALSE,NA
"82","C239.TCGA.13.2060.01A.01W.0799.08.2_gdc_realn",0.58,3.30366611411943,"FALSE",0,TRUE,FALSE,FALSE,"NOISY SEGMENTATION"
"83","C239.TCGA.23.2077.01A.01W.0722.08.2_gdc_realn",0.56,2.83384617721324,"FALSE",0,TRUE,FALSE,FALSE,"NOISY SEGMENTATION"
"84","C239.TCGA.31.1959.01A.01W.0699.08.4_gdc_realn",0.4,3.18657948063945,"FALSE",0,TRUE,FALSE,FALSE,"NOISY SEGMENTATION"
"85","C239.TCGA.09.2055.01B.01W.0799.08.2_gdc_realn",0.81,1.92918853031484,"FALSE",0,FALSE,FALSE,FALSE,NA
"86","C239.TCGA.61.2018.01A.01W.0722.08.3_gdc_realn",0.6,1.86193485830172,"FALSE",0,TRUE,FALSE,FALSE,"POOR GOF (74.6%)"
"87","C239.TCGA.25.2404.01A.01W.0799.08.2_gdc_realn",0.59,3.07020480945672,"FALSE",0,TRUE,FALSE,FALSE,"NOISY SEGMENTATION"
"88","C239.TCGA.09.2053.01C.01W.0722.08.2_gdc_realn",0.66,1.68830473865202,"FALSE",0,TRUE,FALSE,FALSE,"POOR GOF (73.9%)"
"89","C239.TCGA.25.2399.01A.01W.0799.08.2_gdc_realn",0.76,1.90771351056389,"FALSE",0,TRUE,FALSE,FALSE,"NOISY SEGMENTATION"
"90","C239.TCGA.25.2393.01A.01W.0799.08.4_gdc_realn",0.81,2.97899901363068,"FALSE",0,TRUE,FALSE,FALSE,"NOISY SEGMENTATION"
"91","C239.TCGA.24.2280.01A.01W.0799.08.2_gdc_realn",0.53,3.53590901006107,"FALSE",0,TRUE,FALSE,FALSE,"NOISY SEGMENTATION"
"92","C239.TCGA.61.2101.01A.01W.0722.08.4_gdc_realn",0.79,3.1246632155013,"FALSE",0,FALSE,FALSE,FALSE,NA
"93","C239.TCGA.61.2087.01A.01W.0722.08.2_gdc_realn",0.9,1.85059321900055,"FALSE",0.000412802336038887,TRUE,FALSE,FALSE,"NOISY SEGMENTATION"
